PUF_ID,sample,fed_poverty,fwb_score,fwb1_handle_expense,fwb2_secure_future,fwb3_things_i_want,fwb4_enjoy_life,fwb5_just_getting_by,fwb6_worried_savings,fwb2_1_gift_strain,fwb2_2_money_left,fwb2_3_behind_finances,fwb2_4_control_life,fin_skill_score,housing_own_rent,house_cost_range,savings_range,have_account,have_health_ins,have_retire_acct,have_pension,payday_loan,pawn_car_title_loan,check_cashing,disrespect_fin_services,hardship_food_worried,hardship_food_ran_out,hardship_housing,hardship_healthcare,hardship_medicine,hardship_utilities,rejected_credit,could_access_2000,shock_lost_job,shock_foreclosure,health,age_category,generation,education,ethnicity,gender,household_size,household_income,marital_status,MSA_status,final_weight
11082,General population,200%+ FPL,62,Very well,Very well,Very little,Very well,Very little,Very little,Rarely,Always,Rarely,Sometimes,55,I own my home,Prefer not to say,Prefer not to say,Yes,No,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Sometimes,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,62-69,Boomer,Graduate/professional degree,"White, Non-Hispanic",Female,3,"$75,000 to $99,999",Married,Metro,0.455829022
12298,General population,200%+ FPL,52,Very well,Very well,Somewhat,Very well,Very little,Very well,Rarely,Often,Rarely,Always,56,I own my home,$750-999,"$20,000-74,999",Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,35-44,Gen X,Bachelors degree,"White, Non-Hispanic",Male,1,"$60,000 to $74,999",Never married,Metro,0.603385559
10759,General population,200%+ FPL,63,Somewhat,Very well,Very little,Somewhat,Very little,Very little,Never,Sometimes,Never,Sometimes,61,I own my home,"$2,000 or more","$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,35-44,Gen X,Graduate/professional degree,"White, Non-Hispanic",Male,4,"$100,000 to $149,999",Married,Metro,0.448713643
9184,General population,200%+ FPL,50,Somewhat,Somewhat,Very little,Very well,Somewhat,Completely,Sometimes,Sometimes,Rarely,Sometimes,51,I own my home,"$2,000 or more","$1,000-4,999",Yes,Yes,Yes,No,No,No,No,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,No,"I could probably not come up with $2,000",Yes,No,Very good,45-54,Boomer,Some college/Associate,"White, Non-Hispanic",Female,3,"$150,000 or more",Married,Metro,1.612493263
8713,General population,200%+ FPL,56,Somewhat,Somewhat,Very little,Somewhat,Very well,Very little,Rarely,Sometimes,Rarely,Sometimes,49,I own my home,Prefer not to say,"$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,75+,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic",Female,2,"$60,000 to $74,999",Married,Metro,0.684493809
9434,General population,200%+ FPL,50,Not at all,Very little,Very well,Somewhat,Somewhat,Somewhat,Sometimes,Sometimes,Rarely,Rarely,43,I own my home,$750-999,"$5,000-19,999",Yes,Yes,Yes,No,No,No,No,Rarely,Sometimes,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Yes,No,Good,55-61,Boomer,High school degree/GED,"White, Non-Hispanic",Male,2,"$50,000 to $59,999",Married,Metro,1.853997418
10912,General population,200%+ FPL,59,Somewhat,Somewhat,Very little,Somewhat,Somewhat,Very little,Rarely,Sometimes,Rarely,Rarely,44,I own my home,$300-499,"$20,000-74,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,62-69,Boomer,High school degree/GED,"Black, Non-Hispanic",Male,2,"$60,000 to $74,999",Married,Metro,0.722908109
10130,General population,200%+ FPL,50,Somewhat,Somewhat,Very little,Somewhat,Somewhat,Very well,Sometimes,Rarely,Sometimes,Sometimes,41,I own my home,"$2,000 or more","$5,000-19,999",Yes,Yes,No,Yes,No,No,No,Sometimes,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,62-69,Boomer,High school degree/GED,"White, Non-Hispanic",Female,2,"$150,000 or more",Married,Metro,0.784031581
8308,General population,100%-199% FPL,86,Completely,Completely,Not at all,Completely,Not at all,Not at all,Never,Always,Never,Never,79,I rent,"$1,000-1,499",Prefer not to say,Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,35-44,Gen X,Some college/Associate,"White, Non-Hispanic",Male,4,"$30,000 to $39,999",Married,Metro,0.715695805
10550,Age 62+ oversample,200%+ FPL,50,Very little,Somewhat,Somewhat,Somewhat,Somewhat,Very well,Sometimes,Sometimes,Rarely,Sometimes,37,I own my home,"$1,500-1,999","$75,000 or more",Yes,No,Yes,No,No,No,No,Sometimes,Never,Never,Never,Never,Never,Never,No,"I could probably come up with $2,000",No,No,Fair,62-69,Boomer,Some college/Associate,Hispanic,Male,3,"$50,000 to $59,999",Married,Metro,0.279866573
8714,General population,200%+ FPL,56,Somewhat,Somewhat,Very little,Somewhat,Very little,Very well,Rarely,Often,Rarely,Sometimes,44,I own my home,"$1,500-1,999","$20,000-74,999",Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,35-44,Gen X,Graduate/professional degree,"White, Non-Hispanic",Female,4,"$100,000 to $149,999",Married,Non-Metro,0.936859292
7314,General population,200%+ FPL,59,Very well,Very well,Very little,Very well,Somewhat,Somewhat,Rarely,Always,Rarely,Rarely,61,I own my home,"$1,000-1,499","$5,000-19,999",Yes,Yes,Yes,No,No,No,No,Sometimes,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,35-44,Gen X,Some college/Associate,"White, Non-Hispanic",Female,3,"$100,000 to $149,999",Married,Metro,1.53169583
14099,Age 62+ oversample,200%+ FPL,81,Completely,Completely,Not at all,Completely,Not at all,Not at all,Never,Often,Never,Sometimes,64,I rent,"$2,000 or more","$20,000-74,999",Yes,Yes,Yes,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,62-69,Boomer,Graduate/professional degree,"White, Non-Hispanic",Male,2,"$150,000 or more",Married,Metro,0.478042815
7315,General population,200%+ FPL,43,Somewhat,Very well,Somewhat,Somewhat,Very well,Very well,Often,Sometimes,Sometimes,Sometimes,47,I own my home,"$2,000 or more","$20,000-74,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,25-34,Millennial,Bachelors degree,"White, Non-Hispanic",Male,4,"$150,000 or more",Married,Metro,1.331200207
12751,General population,200%+ FPL,31,Not at all,Very little,Completely,Very little,Completely,Very well,Often,Rarely,Always,Often,55,I rent,$750-999,$1-99,Yes,Yes,No,No,Yes,Yes,Yes,Sometimes,Often,Often,Sometimes,Sometimes,Sometimes,Never,Yes,"I am certain I could not come up with $2,000",No,No,Poor,25-34,Millennial,Less than high school,Hispanic,Female,2,"$30,000 to $39,999",Living with partner,Metro,1.9034095
11499,General population,200%+ FPL,52,Somewhat,Somewhat,Very little,Somewhat,Somewhat,Somewhat,Sometimes,Sometimes,Sometimes,Rarely,48,I own my home,"$1,000-1,499","$1,000-4,999",Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,45-54,Boomer,Bachelors degree,"White, Non-Hispanic",Male,2,"$150,000 or more",Married,Metro,0.986328867
8309,Age 62+ oversample,200%+ FPL,49,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Often,Never,Rarely,Sometimes,37,I own my home,Prefer not to say,Prefer not to say,Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Sometimes,Never,Never,No,I dont know,No,No,Fair,62-69,Boomer,Some college/Associate,"White, Non-Hispanic",Female,1,"$40,000 to $49,999",Never married,Metro,0.597089469
8948,General population,200%+ FPL,83,Completely,Completely,Not at all,Completely,Not at all,Not at all,Rarely,Always,Never,Never,60,I own my home,Less than $300,"$75,000 or more",Yes,Yes,No,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,Bachelors degree,"White, Non-Hispanic",Female,2,"$150,000 or more",Married,Metro,0.739390977
11223,General population,200%+ FPL,70,Very well,Very well,Very little,Very well,Not at all,Very little,Never,Always,Never,Rarely,67,I own my home,"$1,000-1,499","$20,000-74,999",Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,35-44,Gen X,Bachelors degree,"White, Non-Hispanic",Male,4,"$100,000 to $149,999",Married,Metro,0.721637537
14078,General population,200%+ FPL,72,Very well,Very well,Not at all,Very well,Not at all,Not at all,Rarely,Often,Never,Rarely,57,I own my home,"$1,000-1,499","$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Sometimes,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,70-74,Pre-Boomer,Bachelors degree,"White, Non-Hispanic",Male,2,"$75,000 to $99,999",Married,Metro,0.520903606
10551,General population,200%+ FPL,55,Somewhat,Very well,Somewhat,Very well,Very little,Very little,Sometimes,Rarely,Never,Sometimes,55,I own my home,"$2,000 or more","$5,000-19,999",Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,55-61,Boomer,Graduate/professional degree,"White, Non-Hispanic",Female,1,"$150,000 or more",Married,Metro,0.995267991
7994,General population,200%+ FPL,59,Somewhat,Somewhat,Very little,Very well,Very little,Very little,Rarely,Often,Rarely,Sometimes,58,I own my home,"$1,000-1,499","$1,000-4,999",Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,25-34,Millennial,Bachelors degree,"White, Non-Hispanic",Male,3,"$60,000 to $74,999",Married,Metro,0.548739943
8949,Age 62+ oversample,200%+ FPL,67,Somewhat,Very little,Not at all,Not at all,Somewhat,Very little,Never,Often,Never,Rarely,51,I own my home,"$1,000-1,499","$75,000 or more",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,62-69,Boomer,Graduate/professional degree,"White, Non-Hispanic",Female,2,"$100,000 to $149,999",Married,Metro,0.566148814
7995,General population,<100% FPL,26,Completely,Completely,Completely,Completely,Completely,Completely,Always,Always,Always,Always,79,I rent,Less than $300,$1-99,Yes,No,No,No,No,No,No,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Yes,"I could probably not come up with $2,000",No,No,Very good,35-44,Gen X,High school degree/GED,"White, Non-Hispanic",Male,5+,"Less than $20,000",Never married,Metro,0.921602178
10552,Age 62+ oversample,200%+ FPL,55,Very well,Somewhat,Somewhat,Somewhat,Somewhat,Somewhat,Rarely,Sometimes,Rarely,Sometimes,42,I own my home,Prefer not to say,"$5,000-19,999",Yes,Yes,No,Yes,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,75+,Pre-Boomer,High school degree/GED,"White, Non-Hispanic",Female,2,"$100,000 to $149,999",Married,Metro,0.42878676
11224,General population,200%+ FPL,86,Completely,Completely,Not at all,Completely,Not at all,Not at all,Never,Always,Never,Rarely,77,I own my home,Less than $300,"$5,000-19,999",Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic",Male,2,"$150,000 or more",Widowed,Non-Metro,0.282244018
8519,Age 62+ oversample,200%+ FPL,78,Very well,Very well,Not at all,Very well,Not at all,Very little,Never,Sometimes,Never,Never,46,I own my home,Less than $300,"$5,000-19,999",Yes,No,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,62-69,Boomer,Bachelors degree,"White, Non-Hispanic",Male,2,"$100,000 to $149,999",Married,Metro,0.604178083
7225,General population,200%+ FPL,66,Completely,Very well,Not at all,Very well,Not at all,Very little,Always,Always,Never,Rarely,59,I rent,"$2,000 or more","$75,000 or more",Yes,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,35-44,Gen X,Bachelors degree,"White, Non-Hispanic",Female,3,"$150,000 or more",Married,Non-Metro,2.587932876
9916,General population,200%+ FPL,62,Very well,Somewhat,Very little,Very well,Very little,Very little,Rarely,Often,Rarely,Rarely,46,I own my home,Less than $300,Prefer not to say,Yes,Yes,No,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,70-74,Pre-Boomer,Bachelors degree,"White, Non-Hispanic",Male,3,"$40,000 to $49,999",Married,Metro,0.637269085
11225,General population,200%+ FPL,62,Very well,Somewhat,Very little,Very well,Very little,Somewhat,Rarely,Often,Never,Rarely,56,I own my home,"$1,500-1,999","$75,000 or more",Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Fair,25-34,Millennial,Graduate/professional degree,"White, Non-Hispanic",Female,4,"$150,000 or more",Married,Metro,0.944791046
10131,General population,200%+ FPL,47,Somewhat,Somewhat,Somewhat,Somewhat,Very well,Somewhat,Sometimes,Sometimes,Sometimes,Sometimes,42,I own my home,Prefer not to say,Refused,No,Yes,No,No,No,No,No,Sometimes,Never,Never,Never,Never,Never,Never,No,"I could probably come up with $2,000",No,No,Very good,55-61,Boomer,High school degree/GED,"White, Non-Hispanic",Male,2,"$50,000 to $59,999",Married,Metro,1.853997418
9435,Age 62+ oversample,200%+ FPL,72,Very well,Very well,Not at all,Very well,Very little,Somewhat,Never,Always,Never,Rarely,64,I own my home,Prefer not to say,"$75,000 or more",Yes,Yes,No,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,70-74,Pre-Boomer,High school degree/GED,"White, Non-Hispanic",Female,2,"$30,000 to $39,999",Married,Non-Metro,0.658213626
8715,General population,200%+ FPL,50,Somewhat,Very little,Very well,Somewhat,Very little,Very little,Rarely,Always,Often,Often,41,I do not currently own or rent,Prefer not to say,"$5,000-19,999",Yes,No,No,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I could probably come up with $2,000",No,No,Good,45-54,Gen X,Graduate/professional degree,Hispanic,Male,3,"$150,000 or more",Never married,Metro,0.887860607
11226,Age 62+ oversample,100%-199% FPL,77,Very well,Very well,Not at all,Very well,Very little,Very little,Never,Always,Never,Never,57,I own my home,Less than $300,Prefer not to say,Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,75+,Pre-Boomer,High school degree/GED,"White, Non-Hispanic",Male,2,"$20,000 to $29,999",Married,Non-Metro,1.070733697
13232,Age 62+ oversample,200%+ FPL,67,Very well,Very well,Somewhat,Very well,Very little,Somewhat,Never,Always,Never,Rarely,62,I own my home,Less than $300,"$20,000-74,999",Yes,Yes,Yes,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Very good,62-69,Boomer,Bachelors degree,"White, Non-Hispanic",Male,2,"$100,000 to $149,999",Married,Metro,0.646888632
11925,General population,200%+ FPL,40,Very little,Very little,Very well,Not at all,Very little,Very well,Sometimes,Rarely,Often,Always,32,I own my home,"$1,000-1,499",I dont know,No,Yes,Yes,No,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I could probably not come up with $2,000",No,No,Very good,45-54,Gen X,Graduate/professional degree,"White, Non-Hispanic",Female,3,"$100,000 to $149,999",Married,Non-Metro,0.995635521
8310,General population,200%+ FPL,61,Very well,Not at all,Somewhat,Very well,Very little,Very well,Never,Always,Never,Sometimes,48,I own my home,"$1,000-1,499","$20,000-74,999",No,Yes,No,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,35-44,Millennial,Graduate/professional degree,"White, Non-Hispanic",Female,3,"$100,000 to $149,999",Married,Metro,1.015863003
11831,General population,200%+ FPL,59,Somewhat,Very well,Very little,Very well,Very little,Somewhat,Rarely,Often,Rarely,Rarely,59,I rent,$750-999,Prefer not to say,Yes,Yes,No,No,No,No,No,Never,Never,Never,Never,Never,Never,Never,No,I dont know,No,No,Very good,25-34,Millennial,High school degree/GED,"White, Non-Hispanic",Female,2,"$60,000 to $74,999",Married,Metro,1.152545296
9436,General population,200%+ FPL,16,Not at all,Very little,Completely,Not at all,Completely,Completely,Always,Never,Always,Always,39,I rent,"$1,500-1,999",0,Yes,Yes,No,No,No,No,No,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Never,Yes,"I could probably not come up with $2,000",No,No,Good,45-54,Boomer,Some college/Associate,"White, Non-Hispanic",Male,2,"$40,000 to $49,999",Divorced/Separated,Metro,0.600580774
12015,General population,200%+ FPL,66,Very well,Somewhat,Very little,Very well,Not at all,Very little,Rarely,Often,Never,Rarely,47,I own my home,Less than $300,"$20,000-74,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,62-69,Boomer,Some college/Associate,"White, Non-Hispanic",Male,1,"$50,000 to $59,999",Divorced/Separated,Metro,0.474631666
12780,Age 62+ oversample,200%+ FPL,57,Somewhat,Somewhat,Very little,Somewhat,Very well,Somewhat,Rarely,Always,Sometimes,Rarely,44,I own my home,"$2,000 or more","$5,000-19,999",Yes,Yes,Yes,No,No,No,No,Sometimes,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Good,62-69,Boomer,Graduate/professional degree,"White, Non-Hispanic",Male,2,"$150,000 or more",Married,Metro,0.44650487
8950,General population,200%+ FPL,58,Somewhat,Very well,Very little,Very well,Very little,Somewhat,Rarely,Always,Rarely,Sometimes,67,I own my home,$300-499,"$5,000-19,999",Yes,Yes,Yes,Yes,No,No,No,Rarely,Never,Never,Never,Never,Never,Never,No,"I am certain I could come up with the full $2,000",No,No,Excellent,55-61,Boomer,Graduate/professional degree,"White, Non-Hispanic",Male,2,"$60,000 to $74,999",Married,Non-Metro,0.641719488
11227,Age 62+ oversample,100%-199% FPL,64,Not at all,Not at all,Not at all,Very well,Somewhat,Not at all,Rarely,Rarely,Never,Never,82,I rent,$300-499,$100-999,Yes,Yes,No,No,No,No,No,Sometimes,Never,Often,Never,Never,Often,Never,No,"I am certain I could not come up with $2,000",No,No,Fair,62-69,Boomer,Some college/Associate,"White, Non-Hispanic",Female,1,"Less than $20,000",Divorced/Separated,Metro,0.844247831
