PUF_ID,fwb2_2_money_left,savings_range,have_account,have_health_ins,payday_loan,pawn_car_title_loan,disrespect_fin_services,hardship_food_ran_out,hardship_housing,rejected_credit,could_access_2000,health,generation,education,ethnicity,household_income,final_weight
7382,Always,$100-999,Yes,No,No,No,Never,Never,Never,Yes,"I could probably not come up with $2,000",Good,Gen X,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",1.069600859
12300,Often,"$5,000-19,999",Yes,No,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Pre-Boomer,Bachelors degree,"White, Non-Hispanic","$40,000 to $49,999",0.785030219
12753,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,Yes,"I am certain I could come up with the full $2,000",Excellent,Gen X,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.476962626
11832,Always,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Bachelors degree,"White, Non-Hispanic","$75,000 to $99,999",0.970137189
13051,Sometimes,"$5,000-19,999",Yes,No,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.228929776
8312,Always,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Millennial,Bachelors degree,"White, Non-Hispanic","$150,000 or more",1.330118267
14093,Often,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Bachelors degree,"White, Non-Hispanic","$60,000 to $74,999",0.604002795
8521,Often,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$40,000 to $49,999",0.679425764
13953,Rarely,$100-999,Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could not come up with $2,000",Excellent,Millennial,High school degree/GED,Hispanic,"Less than $20,000",2.720331981
11926,Always,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic","$75,000 to $99,999",0.322606128
9918,Never,$1-99,Yes,No,No,No,Sometimes,Sometimes,Never,No,"I am certain I could not come up with $2,000",Fair,Boomer,High school degree/GED,"White, Non-Hispanic","$20,000 to $29,999",1.288209233
13330,Often,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,Less than high school,"White, Non-Hispanic","$20,000 to $29,999",1.652764854
9919,Never,0,Yes,Yes,Yes,No,Rarely,Sometimes,Never,Yes,"I am certain I could not come up with $2,000",Good,Gen X,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",1.301506535
8718,Often,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Sometimes,No,"I am certain I could come up with the full $2,000",Good,Millennial,Bachelors degree,"Black, Non-Hispanic","$75,000 to $99,999",1.713114723
8522,Often,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.494482491
9441,Often,"$1,000-4,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,Some college/Associate,"White, Non-Hispanic","$30,000 to $39,999",0.605872821
9442,Sometimes,Prefer not to say,No,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Fair,Boomer,Bachelors degree,"White, Non-Hispanic","$75,000 to $99,999",1.130616643
7318,Often,"$1,000-4,999",No,No,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Gen X,High school degree/GED,"White, Non-Hispanic","$100,000 to $149,999",1.312976778
13908,Sometimes,Prefer not to say,No,Yes,No,No,Never,Never,Never,No,"I could probably come up with $2,000",Very good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",0.703622856
7855,Rarely,"$20,000-74,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Very good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",1.038307211
11085,Often,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$60,000 to $74,999",0.581735432
10555,Sometimes,I dont know,Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Fair,Boomer,Less than high school,"White, Non-Hispanic","$40,000 to $49,999",0.914159192
12355,Rarely,$1-99,Yes,No,No,No,Rarely,Sometimes,Never,No,"I could probably not come up with $2,000",Good,Boomer,Some college/Associate,Hispanic,"$50,000 to $59,999",0.479482971
11833,Sometimes,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Millennial,Some college/Associate,"White, Non-Hispanic","$60,000 to $74,999",0.93791212
12016,Sometimes,$100-999,Yes,Yes,No,No,Never,Never,Never,Yes,"I am certain I could not come up with $2,000",Good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","Less than $20,000",0.930763924
8523,Never,"$5,000-19,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,Graduate/professional degree,"White, Non-Hispanic","$75,000 to $99,999",0.472115924
11228,Rarely,"$20,000-74,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Boomer,High school degree/GED,"White, Non-Hispanic","$60,000 to $74,999",1.451921616
9690,Sometimes,"$1,000-4,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$75,000 to $99,999",0.425747787
13917,Never,0,No,No,No,No,Often,Often,Often,No,I dont know,Poor,Millennial,High school degree/GED,"White, Non-Hispanic","Less than $20,000",0.59306388
9187,Often,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,High school degree/GED,"White, Non-Hispanic","$20,000 to $29,999",0.978745339
12419,Never,0,Yes,Yes,No,No,Rarely,Sometimes,Never,No,"I am certain I could not come up with $2,000",Good,Boomer,High school degree/GED,"Black, Non-Hispanic","$100,000 to $149,999",0.535230525
7856,Always,"$75,000 or more",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.64890881
11500,Sometimes,"$1,000-4,999",Yes,No,No,No,Never,Never,Never,No,"I could probably come up with $2,000",Good,Boomer,Some college/Associate,Hispanic,"$30,000 to $39,999",0.819856548
8953,Rarely,0,No,Yes,No,Yes,Rarely,Sometimes,Sometimes,Yes,"I am certain I could not come up with $2,000",Good,Gen X,High school degree/GED,"Black, Non-Hispanic","Less than $20,000",1.228108276
13146,Sometimes,"$1,000-4,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Very good,Boomer,Some college/Associate,"White, Non-Hispanic","$20,000 to $29,999",1.089886569
12301,Always,"$75,000 or more",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,Bachelors degree,"White, Non-Hispanic","$100,000 to $149,999",0.504247797
13722,Rarely,$100-999,Yes,Yes,No,No,Never,Never,Never,No,"I could probably come up with $2,000",Good,Gen X,Some college/Associate,"Black, Non-Hispanic","$100,000 to $149,999",1.030261637
8313,Rarely,$100-999,Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.400689568
11086,Never,0,No,No,No,No,Rarely,Often,Sometimes,Yes,I dont know,Good,Boomer,High school degree/GED,"White, Non-Hispanic","Less than $20,000",1.803203504
9920,Often,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Fair,Pre-Boomer,Less than high school,"Black, Non-Hispanic","$75,000 to $99,999",1.315803603
11355,Sometimes,Prefer not to say,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,Bachelors degree,"Black, Non-Hispanic","$75,000 to $99,999",0.523464359
12302,Sometimes,"$1,000-4,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Some college/Associate,"White, Non-Hispanic","$50,000 to $59,999",1.137916562
8719,Never,Prefer not to say,Yes,Yes,No,No,Rarely,Sometimes,Sometimes,No,"I am certain I could not come up with $2,000",Very good,Millennial,Some college/Associate,"White, Non-Hispanic","$30,000 to $39,999",1.292576341
12869,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$40,000 to $49,999",0.745464253
9691,Rarely,$100-999,Yes,Yes,No,No,Never,Never,Never,No,"I could probably come up with $2,000",Poor,Boomer,Some college/Associate,"White, Non-Hispanic","Less than $20,000",1.452478249
14196,Sometimes,0,Yes,Yes,No,No,Never,Never,Never,No,"I could probably not come up with $2,000",Very good,Gen X,High school degree/GED,"White, Non-Hispanic","$20,000 to $29,999",1.282922725
8314,Always,$100-999,Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,High school degree/GED,"White, Non-Hispanic","$60,000 to $74,999",1.426547346
12164,Sometimes,"$20,000-74,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,Some college/Associate,"White, Non-Hispanic","$50,000 to $59,999",0.392571144
11728,Sometimes,"$75,000 or more",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$20,000 to $29,999",1.340046614
12641,Sometimes,$1-99,No,No,No,No,Sometimes,Sometimes,Sometimes,No,"I am certain I could come up with the full $2,000",Very good,Millennial,Graduate/professional degree,"Other, Non-Hispanic","$75,000 to $99,999",0.887380686
10762,Rarely,Prefer not to say,Yes,No,Yes,No,Never,Never,Never,Yes,"I am certain I could not come up with $2,000",Very good,Boomer,Bachelors degree,Hispanic,"$30,000 to $39,999",0.696442616
12519,Often,Prefer not to say,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Bachelors degree,"Black, Non-Hispanic","$75,000 to $99,999",0.558234254
10133,Never,0,Yes,Yes,No,No,Sometimes,Often,Never,Yes,"I am certain I could not come up with $2,000",Very good,Millennial,Some college/Associate,"White, Non-Hispanic","$30,000 to $39,999",1.073829975
12356,Often,Prefer not to say,Yes,No,No,No,Rarely,Never,Never,No,I dont know,Very good,Millennial,Less than high school,Hispanic,"Less than $20,000",1.430521217
8524,Never,"$75,000 or more",Yes,Yes,No,No,Never,Never,Sometimes,No,"I am certain I could come up with the full $2,000",Very good,Millennial,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.974702747
8720,Rarely,$1-99,No,Yes,No,No,Sometimes,Sometimes,Often,No,"I am certain I could not come up with $2,000",Very good,Millennial,Less than high school,"White, Non-Hispanic","Less than $20,000",1.022872734
11087,Often,"$1,000-4,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Very good,Pre-Boomer,Less than high school,"White, Non-Hispanic","$30,000 to $39,999",1.515220782
8525,Always,"$5,000-19,999",Yes,Yes,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Gen X,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.788397093
7857,Rarely,"$1,000-4,999",Yes,Yes,No,No,Rarely,Sometimes,Never,No,"I could probably not come up with $2,000",Fair,Millennial,Some college/Associate,"White, Non-Hispanic","Less than $20,000",0.467820875
13619,Sometimes,Prefer not to say,Yes,No,No,No,Rarely,Never,Never,Refused,"I could probably come up with $2,000",Good,Gen X,Less than high school,Hispanic,"$20,000 to $29,999",0.644715272
9692,Rarely,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Gen X,Some college/Associate,"White, Non-Hispanic","$30,000 to $39,999",0.613517283
9188,Sometimes,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Boomer,High school degree/GED,"White, Non-Hispanic","$75,000 to $99,999",0.585983906
13643,Often,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Boomer,Graduate/professional degree,"White, Non-Hispanic","$100,000 to $149,999",0.400155835
10134,Always,Prefer not to say,Yes,Yes,No,No,Sometimes,Never,Never,No,"I could probably come up with $2,000",Very good,Gen X,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",1.388549063
9189,Always,"$20,000-74,999",No,No,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,Graduate/professional degree,"White, Non-Hispanic","$150,000 or more",0.756305103
11088,Always,"$20,000-74,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Poor,Pre-Boomer,Some college/Associate,"White, Non-Hispanic","$60,000 to $74,999",0.467732195
8954,Often,"$20,000-74,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Pre-Boomer,High school degree/GED,"White, Non-Hispanic","$40,000 to $49,999",0.909891561
8123,Rarely,$100-999,No,Yes,Yes,Yes,Often,Never,Never,Yes,"I am certain I could not come up with $2,000",Fair,Boomer,High school degree/GED,"White, Non-Hispanic","$40,000 to $49,999",0.92728836
8315,Often,"$1,000-4,999",Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Gen X,Some college/Associate,"White, Non-Hispanic","$100,000 to $149,999",0.768568696
10354,Rarely,$1-99,Yes,No,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Good,Gen X,High school degree/GED,"White, Non-Hispanic","$100,000 to $149,999",1.385924749
9190,Rarely,$100-999,Yes,Yes,No,No,Rarely,Sometimes,Never,Yes,"I am certain I could not come up with $2,000",Very good,Millennial,High school degree/GED,"White, Non-Hispanic","$60,000 to $74,999",1.152545296
13674,Often,"$75,000 or more",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Fair,Boomer,Graduate/professional degree,"Black, Non-Hispanic","$150,000 or more",0.940826253
10135,Never,Prefer not to say,Yes,No,No,No,Sometimes,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,Bachelors degree,"Black, Non-Hispanic","$20,000 to $29,999",1.304533846
8721,Often,"$5,000-19,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Millennial,Bachelors degree,"White, Non-Hispanic","$20,000 to $29,999",0.407958533
9921,Rarely,"$1,000-4,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Good,Boomer,Some college/Associate,Hispanic,"$75,000 to $99,999",1.453883316
9922,Always,Prefer not to say,Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Boomer,Bachelors degree,"White, Non-Hispanic","$75,000 to $99,999",0.487089115
7858,Always,"$75,000 or more",Yes,Yes,No,No,Often,Never,Never,No,"I am certain I could come up with the full $2,000",Excellent,Millennial,High school degree/GED,"Other, Non-Hispanic","$100,000 to $149,999",4.443658619
7996,Sometimes,$100-999,No,Yes,No,No,Sometimes,Sometimes,Never,No,"I could probably not come up with $2,000",Good,Millennial,High school degree/GED,"Black, Non-Hispanic","$20,000 to $29,999",1.741976853
13052,Often,Prefer not to say,Yes,Yes,No,No,Rarely,Never,Never,No,"I could probably come up with $2,000",Excellent,Millennial,High school degree/GED,"White, Non-Hispanic","$60,000 to $74,999",1.344774994
7859,Often,$1-99,Yes,Yes,No,No,Rarely,Never,Never,Yes,"I could probably come up with $2,000",Very good,Millennial,Bachelors degree,"White, Non-Hispanic","$75,000 to $99,999",0.914842176
12711,Sometimes,"$20,000-74,999",Yes,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Very good,Gen X,High school degree/GED,"White, Non-Hispanic","$100,000 to $149,999",1.310076961
9923,Never,0,Yes,No,No,No,Rarely,Sometimes,Never,No,"I am certain I could not come up with $2,000",Good,Gen X,High school degree/GED,"White, Non-Hispanic","$40,000 to $49,999",1.116027149
8526,Sometimes,Prefer not to say,Yes,Yes,No,No,Never,Never,Never,No,"I am certain I could not come up with $2,000",Good,Gen X,Bachelors degree,"Black, Non-Hispanic","$30,000 to $39,999",1.867346213
12852,Often,"$75,000 or more",No,Yes,No,No,Rarely,Never,Never,No,"I am certain I could come up with the full $2,000",Good,Boomer,High school degree/GED,"White, Non-Hispanic","$30,000 to $39,999",1.256144613
